model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
gb,k5,r7,5,E,0.15906797
gb,k5,r7,5,F,0.1606641
gb,k5,r7,5,D,0.1578302
gb,k5,r7,5,G,0.15895872
gb,k5,r2,0,C,0.1603729
gb,k5,r2,0,E,0.1597453
gb,k5,r2,0,F,0.15762034
gb,k5,r2,0,D,0.16021974
gb,k5,r2,0,G,0.16123334
gb,k5,r2,1,C,0.15900098
gb,k5,r2,1,E,0.16231704
gb,k5,r2,1,F,0.15768778
gb,k5,r2,1,D,0.15915692
gb,k5,r2,1,G,0.16004205
gb,k5,r2,2,C,0.15950157
gb,k5,r2,2,E,0.16056849
gb,k5,r2,2,F,0.15894163
gb,k5,r2,2,D,0.16049111
gb,k5,r2,2,G,0.16072531
gb,k5,r2,3,C,0.15967755
gb,k5,r2,3,E,0.16286497
gb,k5,r2,3,F,0.16044398
gb,k5,r2,3,D,0.16152732
gb,k5,r2,3,G,0.16055043
gb,k5,r2,4,C,0.16266532
gb,k5,r2,4,E,0.1597616
gb,k5,r2,4,F,0.16263634
gb,k5,r2,4,D,0.16139993
gb,k5,r2,4,G,0.15815108
gb,k5,r2,5,C,0.1605919
gb,k5,r2,5,E,0.16024975
gb,k5,r2,5,F,0.15973724
gb,k5,r2,5,D,0.15960234
gb,k5,r2,5,G,0.16021147
linear,k0,r5,0,C,0.065953836
linear,k0,r5,0,E,0.20926572
linear,k0,r5,0,F,0.13767095
linear,k0,r5,0,D,0.018516796
linear,k0,r5,0,G,0.026887167
linear,k0,r5,1,C,0.15820572
linear,k0,r5,1,E,0.103807
linear,k0,r5,1,F,0.083634384
linear,k0,r5,1,D,0.0007388553
linear,k0,r5,1,G,0.080022685
linear,k0,r5,2,C,0.018834224
linear,k0,r5,2,E,0.03706935
linear,k0,r5,2,F,0.057612713
linear,k0,r5,2,D,0.0026267162
linear,k0,r5,2,G,0.0884459
linear,k0,r5,3,C,0.097211346
linear,k0,r5,3,E,0.10333085
linear,k0,r5,3,F,0.07708268
linear,k0,r5,3,D,0.16658758
linear,k0,r5,3,G,0.10435043
linear,k0,r5,4,C,0.026050717
linear,k0,r5,4,E,0.008586517
linear,k0,r5,4,F,0.0071242736
linear,k0,r5,4,D,0.13546696
linear,k0,r5,4,G,0.012230428
linear,k0,r5,5,C,0.03099595
linear,k0,r5,5,E,0.017312061
linear,k0,r5,5,F,0.06437873
linear,k0,r5,5,D,0.04597736
linear,k0,r5,5,G,0.107806295
linear,k0,r4,0,C,0.032262083
linear,k0,r4,0,E,0.031086477
linear,k0,r4,0,F,0.08901338
linear,k0,r4,0,D,0.04232037
linear,k0,r4,0,G,0.087184906
linear,k0,r4,1,C,0.18132819
linear,k0,r4,1,E,0.09087613
linear,k0,r4,1,F,0.11507605
linear,k0,r4,1,D,0.017186211
linear,k0,r4,1,G,0.054427084
linear,k0,r4,2,C,0.050104234
linear,k0,r4,2,E,0.07103872
linear,k0,r4,2,F,0.07341272
linear,k0,r4,2,D,0.085438356
linear,k0,r4,2,G,0.025826493
linear,k0,r4,3,C,0.05855532
linear,k0,r4,3,E,0.10029189
linear,k0,r4,3,F,0.005446962
linear,k0,r4,3,D,0.16317853
linear,k0,r4,3,G,0.045568902
linear,k0,r4,4,C,0.024949523
linear,k0,r4,4,E,0.13144732
linear,k0,r4,4,F,0.13490942
linear,k0,r4,4,D,0.07381185
linear,k0,r4,4,G,0.13250613
linear,k0,r4,5,C,0.0410146
linear,k0,r4,5,E,0.090680376
linear,k0,r4,5,F,0.13541605
linear,k0,r4,5,D,0.025168866
linear,k0,r4,5,G,0.123756126
linear,k0,r7,0,C,0.116094604
linear,k0,r7,0,E,0.032379057
linear,k0,r7,0,F,0.009122287
linear,k0,r7,0,D,0.028784497
linear,k0,r7,0,G,0.058759052
linear,k0,r7,1,C,0.006120513
linear,k0,r7,1,E,0.1496514
linear,k0,r7,1,F,0.1115445
linear,k0,r7,1,D,0.038433097
linear,k0,r7,1,G,0.12612006
linear,k0,r7,2,C,0.025340116
linear,k0,r7,2,E,0.17269878
linear,k0,r7,2,F,0.041790664
linear,k0,r7,2,D,0.09875147
linear,k0,r7,2,G,0.19174853
linear,k0,r7,3,C,0.14630966
linear,k0,r7,3,E,0.009304398
linear,k0,r7,3,F,0.0047749346
linear,k0,r7,3,D,0.016726132
linear,k0,r7,3,G,0.16595675
linear,k0,r7,4,C,0.0070170746
linear,k0,r7,4,E,0.11003292
linear,k0,r7,4,F,0.03268728
linear,k0,r7,4,D,0.042255573
linear,k0,r7,4,G,0.019493535
linear,k0,r7,5,C,0.113901645
linear,k0,r7,5,E,0.18219735
linear,k0,r7,5,F,0.059143968
linear,k0,r7,5,D,0.08768053
linear,k0,r7,5,G,0.06444408
linear,k0,r2,0,C,0.041663203
linear,k0,r2,0,E,0.11297522
linear,k0,r2,0,F,0.048796885
linear,k0,r2,0,D,0.06761956
linear,k0,r2,0,G,0.020732798
linear,k0,r2,1,C,0.0039045508
linear,k0,r2,1,E,0.028442733
linear,k0,r2,1,F,0.030477015
linear,k0,r2,1,D,0.15461434
linear,k0,r2,1,G,0.02349569
linear,k0,r2,2,C,0.16631182
linear,k0,r2,2,E,0.158874
linear,k0,r2,2,F,0.09177799
linear,k0,r2,2,D,0.04381674
linear,k0,r2,2,G,0.15738706
linear,k0,r2,3,C,0.090098314
linear,k0,r2,3,E,0.076035224
linear,k0,r2,3,F,0.02827244
linear,k0,r2,3,D,0.10378741
linear,k0,r2,3,G,0.015753046
linear,k0,r2,4,C,0.055757366
linear,k0,r2,4,E,0.10183562
linear,k0,r2,4,F,0.056899484
linear,k0,r2,4,D,0.065788396
linear,k0,r2,4,G,0.053406358
linear,k0,r2,5,C,0.028567879
linear,k0,r2,5,E,0.15568092
linear,k0,r2,5,F,0.049777694
linear,k0,r2,5,D,0.047482513
linear,k0,r2,5,G,0.029613012
linear,k1,r5,0,C,0.04848569
linear,k1,r5,0,E,0.05193445
linear,k1,r5,0,F,0.07497459
linear,k1,r5,0,D,0.039976567
linear,k1,r5,0,G,0.050787468
linear,k1,r5,1,C,0.1001442
linear,k1,r5,1,E,0.071880594
linear,k1,r5,1,F,0.08298298
linear,k1,r5,1,D,0.063869536
linear,k1,r5,1,G,0.08377194
linear,k1,r5,2,C,0.07927193
linear,k1,r5,2,E,0.080608204
linear,k1,r5,2,F,0.1069403
linear,k1,r5,2,D,0.080494195
linear,k1,r5,2,G,0.10071005
linear,k1,r5,3,C,0.09759834
linear,k1,r5,3,E,0.102472074
linear,k1,r5,3,F,0.074084766
linear,k1,r5,3,D,0.095189616
linear,k1,r5,3,G,0.110313125
linear,k1,r5,4,C,0.116252795
linear,k1,r5,4,E,0.13408011
linear,k1,r5,4,F,0.1764243
linear,k1,r5,4,D,0.10242636
linear,k1,r5,4,G,0.14404911
linear,k1,r5,5,C,0.088506095
linear,k1,r5,5,E,0.10770768
linear,k1,r5,5,F,0.07470082
linear,k1,r5,5,D,0.070225455
linear,k1,r5,5,G,0.09884234
linear,k1,r4,0,C,0.096530855
linear,k1,r4,0,E,0.1031584
linear,k1,r4,0,F,0.07731339
linear,k1,r4,0,D,0.10950439
linear,k1,r4,0,G,0.07805915
linear,k1,r4,1,C,0.10676661
linear,k1,r4,1,E,0.09974513
linear,k1,r4,1,F,0.13470794
linear,k1,r4,1,D,0.13634244
linear,k1,r4,1,G,0.12712188
linear,k1,r4,2,C,0.082977705
linear,k1,r4,2,E,0.053323314
linear,k1,r4,2,F,0.07492434
linear,k1,r4,2,D,0.061289232
linear,k1,r4,2,G,0.07676639
linear,k1,r4,3,C,0.065130465
linear,k1,r4,3,E,0.07650548
linear,k1,r4,3,F,0.04344239
linear,k1,r4,3,D,0.056157045
linear,k1,r4,3,G,0.061077468
linear,k1,r4,4,C,0.18929905
linear,k1,r4,4,E,0.110554904
linear,k1,r4,4,F,0.14339899
linear,k1,r4,4,D,0.1934212
linear,k1,r4,4,G,0.16645493
linear,k1,r4,5,C,0.075272515
linear,k1,r4,5,E,0.13419217
linear,k1,r4,5,F,0.058109
linear,k1,r4,5,D,0.09539128
linear,k1,r4,5,G,0.10996454
linear,k1,r7,0,C,0.08803403
linear,k1,r7,0,E,0.10525134
linear,k1,r7,0,F,0.11706026
linear,k1,r7,0,D,0.11372214
linear,k1,r7,0,G,0.117589734
linear,k1,r7,1,C,0.12928006
linear,k1,r7,1,E,0.10582296
linear,k1,r7,1,F,0.088744804
linear,k1,r7,1,D,0.09664588
linear,k1,r7,1,G,0.059930198
linear,k1,r7,2,C,0.10241458
linear,k1,r7,2,E,0.099938415
linear,k1,r7,2,F,0.15650472
linear,k1,r7,2,D,0.09545368
linear,k1,r7,2,G,0.15045317
linear,k1,r7,3,C,0.040480305
linear,k1,r7,3,E,0.10272548
linear,k1,r7,3,F,0.080878235
linear,k1,r7,3,D,0.15872626
linear,k1,r7,3,G,0.06524291
linear,k1,r7,4,C,0.051832546
linear,k1,r7,4,E,0.06620893
linear,k1,r7,4,F,0.06852422
linear,k1,r7,4,D,0.065963045
linear,k1,r7,4,G,0.06524766
linear,k1,r7,5,C,0.09761755
linear,k1,r7,5,E,0.14974992
linear,k1,r7,5,F,0.10463931
linear,k1,r7,5,D,0.11956207
linear,k1,r7,5,G,0.12504381
linear,k1,r2,0,C,0.1088916
linear,k1,r2,0,E,0.1180402
linear,k1,r2,0,F,0.118338004
linear,k1,r2,0,D,0.096709184
linear,k1,r2,0,G,0.09379016
linear,k1,r2,1,C,0.08101953
linear,k1,r2,1,E,0.06770946
linear,k1,r2,1,F,0.08609935
linear,k1,r2,1,D,0.07147871
linear,k1,r2,1,G,0.07133087
linear,k1,r2,2,C,0.20202763
linear,k1,r2,2,E,0.12751421
linear,k1,r2,2,F,0.18354529
linear,k1,r2,2,D,0.14326116
linear,k1,r2,2,G,0.1804784
linear,k1,r2,3,C,0.07952145
linear,k1,r2,3,E,0.07235378
linear,k1,r2,3,F,0.059866894
linear,k1,r2,3,D,0.09225312
linear,k1,r2,3,G,0.107707456
linear,k1,r2,4,C,0.14291354
linear,k1,r2,4,E,0.0978087
linear,k1,r2,4,F,0.074626215
linear,k1,r2,4,D,0.08481328
linear,k1,r2,4,G,0.10979928
linear,k1,r2,5,C,0.0694355
linear,k1,r2,5,E,0.07128903
linear,k1,r2,5,F,0.070633575
linear,k1,r2,5,D,0.07250711
linear,k1,r2,5,G,0.10790744
linear,k2,r5,0,C,0.13085921
linear,k2,r5,0,E,0.13477527
linear,k2,r5,0,F,0.1427865
linear,k2,r5,0,D,0.13889259
linear,k2,r5,0,G,0.14099532
linear,k2,r5,1,C,0.09867181
linear,k2,r5,1,E,0.09865984
linear,k2,r5,1,F,0.11224351
linear,k2,r5,1,D,0.10684088
linear,k2,r5,1,G,0.091497354
linear,k2,r5,2,C,0.13000317
linear,k2,r5,2,E,0.1335074
linear,k2,r5,2,F,0.1274666
linear,k2,r5,2,D,0.13139996
linear,k2,r5,2,G,0.13760364
linear,k2,r5,3,C,0.10923367
linear,k2,r5,3,E,0.11933337
linear,k2,r5,3,F,0.11911115
linear,k2,r5,3,D,0.11331454
linear,k2,r5,3,G,0.12545933
linear,k2,r5,4,C,0.10207109
linear,k2,r5,4,E,0.10261356
linear,k2,r5,4,F,0.09334497
linear,k2,r5,4,D,0.09424279
linear,k2,r5,4,G,0.0957691
linear,k2,r5,5,C,0.10743258
linear,k2,r5,5,E,0.11243436
linear,k2,r5,5,F,0.11473139
linear,k2,r5,5,D,0.106540866
linear,k2,r5,5,G,0.124353506
linear,k2,r4,0,C,0.16767648
linear,k2,r4,0,E,0.15536964
linear,k2,r4,0,F,0.16401389
linear,k2,r4,0,D,0.15664569
linear,k2,r4,0,G,0.17385076
linear,k2,r4,1,C,0.09261873
linear,k2,r4,1,E,0.099364966
linear,k2,r4,1,F,0.08226561
linear,k2,r4,1,D,0.1024604
linear,k2,r4,1,G,0.077354595
linear,k2,r4,2,C,0.095003754
linear,k2,r4,2,E,0.08852897
linear,k2,r4,2,F,0.09278736
linear,k2,r4,2,D,0.086686015
linear,k2,r4,2,G,0.08185855
linear,k2,r4,3,C,0.12550269
linear,k2,r4,3,E,0.14571239
linear,k2,r4,3,F,0.13450453
linear,k2,r4,3,D,0.12978366
linear,k2,r4,3,G,0.13629119
linear,k2,r4,4,C,0.06306026
linear,k2,r4,4,E,0.066129506
linear,k2,r4,4,F,0.05859176
linear,k2,r4,4,D,0.06725483
linear,k2,r4,4,G,0.05965517
linear,k2,r4,5,C,0.108473025
linear,k2,r4,5,E,0.12695363
linear,k2,r4,5,F,0.121760905
linear,k2,r4,5,D,0.12553114
linear,k2,r4,5,G,0.119302206
linear,k2,r7,0,C,0.12288562
linear,k2,r7,0,E,0.11286209
linear,k2,r7,0,F,0.11261858
linear,k2,r7,0,D,0.12901147
linear,k2,r7,0,G,0.09759959
linear,k2,r7,1,C,0.13616583
linear,k2,r7,1,E,0.13160497
linear,k2,r7,1,F,0.12280327
linear,k2,r7,1,D,0.13729556
linear,k2,r7,1,G,0.1362541
linear,k2,r7,2,C,0.11503014
linear,k2,r7,2,E,0.12565778
linear,k2,r7,2,F,0.118211344
linear,k2,r7,2,D,0.12545855
linear,k2,r7,2,G,0.12607205
linear,k2,r7,3,C,0.11084126
linear,k2,r7,3,E,0.08994656
linear,k2,r7,3,F,0.09482132
linear,k2,r7,3,D,0.092444465
linear,k2,r7,3,G,0.08650817
linear,k2,r7,4,C,0.12183448
linear,k2,r7,4,E,0.11267079
linear,k2,r7,4,F,0.11782605
linear,k2,r7,4,D,0.11052544
linear,k2,r7,4,G,0.11235421
linear,k2,r7,5,C,0.115982026
linear,k2,r7,5,E,0.11761173
linear,k2,r7,5,F,0.106452756
linear,k2,r7,5,D,0.11204763
linear,k2,r7,5,G,0.108298704
linear,k2,r2,0,C,0.12112407
linear,k2,r2,0,E,0.12815928
linear,k2,r2,0,F,0.13135964
linear,k2,r2,0,D,0.13398632
linear,k2,r2,0,G,0.12430701
linear,k2,r2,1,C,0.1088392
linear,k2,r2,1,E,0.10889957
linear,k2,r2,1,F,0.10376377
linear,k2,r2,1,D,0.103903644
linear,k2,r2,1,G,0.1086085
linear,k2,r2,2,C,0.110764325
linear,k2,r2,2,E,0.09618613
linear,k2,r2,2,F,0.10817345
linear,k2,r2,2,D,0.12183715
linear,k2,r2,2,G,0.11114984
linear,k2,r2,3,C,0.12853464
linear,k2,r2,3,E,0.10808291
linear,k2,r2,3,F,0.13376081
linear,k2,r2,3,D,0.110198215
linear,k2,r2,3,G,0.124676585
linear,k2,r2,4,C,0.085545056
linear,k2,r2,4,E,0.07534381
linear,k2,r2,4,F,0.088848166
linear,k2,r2,4,D,0.0768006
linear,k2,r2,4,G,0.098806396
linear,k2,r2,5,C,0.094920546
linear,k2,r2,5,E,0.08580905
linear,k2,r2,5,F,0.083558254
linear,k2,r2,5,D,0.10229806
linear,k2,r2,5,G,0.096158564
linear,k3,r5,0,C,0.12328687
linear,k3,r5,0,E,0.12900586
linear,k3,r5,0,F,0.13300303
linear,k3,r5,0,D,0.12935369
linear,k3,r5,0,G,0.12583572
linear,k3,r5,1,C,0.14286245
linear,k3,r5,1,E,0.14720415
linear,k3,r5,1,F,0.14670463
linear,k3,r5,1,D,0.14959389
linear,k3,r5,1,G,0.14465357
linear,k3,r5,2,C,0.09410321
linear,k3,r5,2,E,0.0911612
linear,k3,r5,2,F,0.090675354
linear,k3,r5,2,D,0.09101309
linear,k3,r5,2,G,0.09500237
linear,k3,r5,3,C,0.11386125
linear,k3,r5,3,E,0.10872602
linear,k3,r5,3,F,0.10923587
linear,k3,r5,3,D,0.10819818
linear,k3,r5,3,G,0.11360193
linear,k3,r5,4,C,0.14172003
linear,k3,r5,4,E,0.14493269
linear,k3,r5,4,F,0.14507622
linear,k3,r5,4,D,0.14364411
linear,k3,r5,4,G,0.15158056
linear,k3,r5,5,C,0.13499677
linear,k3,r5,5,E,0.13920385
linear,k3,r5,5,F,0.14080767
linear,k3,r5,5,D,0.14208278
linear,k3,r5,5,G,0.13352957
linear,k3,r4,0,C,0.12678258
linear,k3,r4,0,E,0.13025202
linear,k3,r4,0,F,0.122218914
linear,k3,r4,0,D,0.13468003
linear,k3,r4,0,G,0.12959614
linear,k3,r4,1,C,0.084659085
linear,k3,r4,1,E,0.09235705
linear,k3,r4,1,F,0.09250446
linear,k3,r4,1,D,0.09572091
linear,k3,r4,1,G,0.09022319
linear,k3,r4,2,C,0.14858373
linear,k3,r4,2,E,0.1456046
linear,k3,r4,2,F,0.14478931
linear,k3,r4,2,D,0.14342071
linear,k3,r4,2,G,0.14471959
linear,k3,r4,3,C,0.119852625
linear,k3,r4,3,E,0.11298052
linear,k3,r4,3,F,0.11431519
linear,k3,r4,3,D,0.120938316
linear,k3,r4,3,G,0.109653
linear,k3,r4,4,C,0.12928748
linear,k3,r4,4,E,0.13553265
linear,k3,r4,4,F,0.1334711
linear,k3,r4,4,D,0.12990849
linear,k3,r4,4,G,0.12536594
linear,k3,r4,5,C,0.16341683
linear,k3,r4,5,E,0.16136386
linear,k3,r4,5,F,0.15777156
linear,k3,r4,5,D,0.16510154
linear,k3,r4,5,G,0.15303686
linear,k3,r7,0,C,0.13780074
linear,k3,r7,0,E,0.13931488
linear,k3,r7,0,F,0.1336032
linear,k3,r7,0,D,0.13084109
linear,k3,r7,0,G,0.1374474
linear,k3,r7,1,C,0.15176323
linear,k3,r7,1,E,0.14638862
linear,k3,r7,1,F,0.14861462
linear,k3,r7,1,D,0.14966837
linear,k3,r7,1,G,0.14934139
linear,k3,r7,2,C,0.15154816
linear,k3,r7,2,E,0.15105355
linear,k3,r7,2,F,0.14733948
linear,k3,r7,2,D,0.15109748
linear,k3,r7,2,G,0.14656495
linear,k3,r7,3,C,0.13197745
linear,k3,r7,3,E,0.1300534
linear,k3,r7,3,F,0.12899458
linear,k3,r7,3,D,0.13221392
linear,k3,r7,3,G,0.13132459
linear,k3,r7,4,C,0.12669638
linear,k3,r7,4,E,0.13228182
linear,k3,r7,4,F,0.13505673
linear,k3,r7,4,D,0.13393156
linear,k3,r7,4,G,0.12569617
linear,k3,r7,5,C,0.0926227
linear,k3,r7,5,E,0.09348834
linear,k3,r7,5,F,0.09294053
linear,k3,r7,5,D,0.089112304
linear,k3,r7,5,G,0.09637298
linear,k3,r2,0,C,0.14867547
linear,k3,r2,0,E,0.14439046
linear,k3,r2,0,F,0.1488574
linear,k3,r2,0,D,0.15317842
linear,k3,r2,0,G,0.1459737
linear,k3,r2,1,C,0.12738518
linear,k3,r2,1,E,0.13054425
linear,k3,r2,1,F,0.1289403
linear,k3,r2,1,D,0.12816164
linear,k3,r2,1,G,0.12795894
linear,k3,r2,2,C,0.11150033
linear,k3,r2,2,E,0.114161484
linear,k3,r2,2,F,0.10989612
linear,k3,r2,2,D,0.112133935
linear,k3,r2,2,G,0.1166068
linear,k3,r2,3,C,0.14560452
linear,k3,r2,3,E,0.14800608
linear,k3,r2,3,F,0.1472746
linear,k3,r2,3,D,0.14861612
linear,k3,r2,3,G,0.14157271
linear,k3,r2,4,C,0.149226
linear,k3,r2,4,E,0.15112904
linear,k3,r2,4,F,0.14755896
linear,k3,r2,4,D,0.14637634
linear,k3,r2,4,G,0.14622591
linear,k3,r2,5,C,0.09665393
linear,k3,r2,5,E,0.09428018
linear,k3,r2,5,F,0.08958159
linear,k3,r2,5,D,0.09115904
linear,k3,r2,5,G,0.09380898
linear,k4,r5,0,C,0.1489636
linear,k4,r5,0,E,0.1500247
linear,k4,r5,0,F,0.14862189
linear,k4,r5,0,D,0.15044516
linear,k4,r5,0,G,0.15000089
linear,k4,r5,1,C,0.14900237
linear,k4,r5,1,E,0.14908895
linear,k4,r5,1,F,0.14724816
linear,k4,r5,1,D,0.14777815
linear,k4,r5,1,G,0.1498048
linear,k4,r5,2,C,0.16324463
linear,k4,r5,2,E,0.16426058
linear,k4,r5,2,F,0.16517843
linear,k4,r5,2,D,0.16185604
linear,k4,r5,2,G,0.1629609
linear,k4,r5,3,C,0.1360496
linear,k4,r5,3,E,0.13476902
linear,k4,r5,3,F,0.13188878
linear,k4,r5,3,D,0.13543259
linear,k4,r5,3,G,0.13750103
linear,k4,r5,4,C,0.1502026
linear,k4,r5,4,E,0.14875731
linear,k4,r5,4,F,0.14669737
linear,k4,r5,4,D,0.14977372
linear,k4,r5,4,G,0.14909688
linear,k4,r5,5,C,0.15015459
linear,k4,r5,5,E,0.15272835
linear,k4,r5,5,F,0.15078707
linear,k4,r5,5,D,0.14746885
linear,k4,r5,5,G,0.14952756
linear,k4,r4,0,C,0.13875227
linear,k4,r4,0,E,0.14169563
linear,k4,r4,0,F,0.14176972
linear,k4,r4,0,D,0.14380376
linear,k4,r4,0,G,0.13941629
linear,k4,r4,1,C,0.1298649
linear,k4,r4,1,E,0.13076578
linear,k4,r4,1,F,0.12968414
linear,k4,r4,1,D,0.12961715
linear,k4,r4,1,G,0.12488993
linear,k4,r4,2,C,0.15591712
linear,k4,r4,2,E,0.15667216
linear,k4,r4,2,F,0.15440327
linear,k4,r4,2,D,0.15364446
linear,k4,r4,2,G,0.15482123
linear,k4,r4,3,C,0.15350787
linear,k4,r4,3,E,0.15181711
linear,k4,r4,3,F,0.1565644
linear,k4,r4,3,D,0.15862757
linear,k4,r4,3,G,0.15486282
linear,k4,r4,4,C,0.1267459
linear,k4,r4,4,E,0.12724993
linear,k4,r4,4,F,0.12564297
linear,k4,r4,4,D,0.12667933
linear,k4,r4,4,G,0.12617344
linear,k4,r4,5,C,0.14041628
linear,k4,r4,5,E,0.14307721
linear,k4,r4,5,F,0.14553156
linear,k4,r4,5,D,0.13956887
linear,k4,r4,5,G,0.14162238
linear,k4,r7,0,C,0.13871454
linear,k4,r7,0,E,0.14295197
linear,k4,r7,0,F,0.13937049
linear,k4,r7,0,D,0.13999292
linear,k4,r7,0,G,0.14080347
linear,k4,r7,1,C,0.12719803
linear,k4,r7,1,E,0.12831978
linear,k4,r7,1,F,0.12730445
linear,k4,r7,1,D,0.13194788
linear,k4,r7,1,G,0.12848938
linear,k4,r7,2,C,0.1253333
linear,k4,r7,2,E,0.1260805
linear,k4,r7,2,F,0.12470133
linear,k4,r7,2,D,0.12571137
linear,k4,r7,2,G,0.12424004
linear,k4,r7,3,C,0.15348728
linear,k4,r7,3,E,0.1546442
linear,k4,r7,3,F,0.15505476
linear,k4,r7,3,D,0.15360951
linear,k4,r7,3,G,0.15741237
linear,k4,r7,4,C,0.15724948
linear,k4,r7,4,E,0.1572383
linear,k4,r7,4,F,0.1544867
linear,k4,r7,4,D,0.15693988
linear,k4,r7,4,G,0.15855405
linear,k4,r7,5,C,0.14491919
linear,k4,r7,5,E,0.14430407
linear,k4,r7,5,F,0.1447958
linear,k4,r7,5,D,0.14425184
linear,k4,r7,5,G,0.14525686
linear,k4,r2,0,C,0.11045452
linear,k4,r2,0,E,0.11009538
linear,k4,r2,0,F,0.10864492
linear,k4,r2,0,D,0.11036297
linear,k4,r2,0,G,0.10805587
linear,k4,r2,1,C,0.1549427
linear,k4,r2,1,E,0.15761319
linear,k4,r2,1,F,0.15549064
linear,k4,r2,1,D,0.1523271
linear,k4,r2,1,G,0.1525056
linear,k4,r2,2,C,0.14159225
linear,k4,r2,2,E,0.14170496
linear,k4,r2,2,F,0.14153098
linear,k4,r2,2,D,0.14224033
linear,k4,r2,2,G,0.14309202
linear,k4,r2,3,C,0.13703644
linear,k4,r2,3,E,0.14358759
linear,k4,r2,3,F,0.1435453
linear,k4,r2,3,D,0.13946742
linear,k4,r2,3,G,0.1433023
linear,k4,r2,4,C,0.13865879
linear,k4,r2,4,E,0.13838759
linear,k4,r2,4,F,0.14025933
linear,k4,r2,4,D,0.13958797
linear,k4,r2,4,G,0.14488563
linear,k4,r2,5,C,0.1568143
linear,k4,r2,5,E,0.15817037
linear,k4,r2,5,F,0.1572769
linear,k4,r2,5,D,0.15511692
linear,k4,r2,5,G,0.15699837
linear,k5,r5,0,C,0.16485131
linear,k5,r5,0,E,0.16415708
linear,k5,r5,0,F,0.16695975
linear,k5,r5,0,D,0.16322483
linear,k5,r5,0,G,0.16201352
linear,k5,r5,1,C,0.16394417
linear,k5,r5,1,E,0.16174509
linear,k5,r5,1,F,0.16384435
linear,k5,r5,1,D,0.16525127
linear,k5,r5,1,G,0.16225235
linear,k5,r5,2,C,0.16269039
linear,k5,r5,2,E,0.16533077
linear,k5,r5,2,F,0.16480541
linear,k5,r5,2,D,0.16244838
linear,k5,r5,2,G,0.1644452
linear,k5,r5,3,C,0.16210265
linear,k5,r5,3,E,0.16377246
linear,k5,r5,3,F,0.16314065
linear,k5,r5,3,D,0.16548887
linear,k5,r5,3,G,0.16418588
linear,k5,r5,4,C,0.16272724
linear,k5,r5,4,E,0.16510412
linear,k5,r5,4,F,0.16442256
linear,k5,r5,4,D,0.16523066
linear,k5,r5,4,G,0.16564573
linear,k5,r5,5,C,0.16362005
linear,k5,r5,5,E,0.16062114
linear,k5,r5,5,F,0.16004857
linear,k5,r5,5,D,0.16218643
linear,k5,r5,5,G,0.16317666
linear,k5,r4,0,C,0.16103543
linear,k5,r4,0,E,0.15942545
linear,k5,r4,0,F,0.16147026
linear,k5,r4,0,D,0.15980394
linear,k5,r4,0,G,0.16003047
linear,k5,r4,1,C,0.15994869
linear,k5,r4,1,E,0.16073537
linear,k5,r4,1,F,0.15841402
linear,k5,r4,1,D,0.15842307
linear,k5,r4,1,G,0.15803449
linear,k5,r4,2,C,0.16320446
linear,k5,r4,2,E,0.1603701
linear,k5,r4,2,F,0.16059609
linear,k5,r4,2,D,0.16092989
linear,k5,r4,2,G,0.16199131
linear,k5,r4,3,C,0.16043201
linear,k5,r4,3,E,0.15945755
linear,k5,r4,3,F,0.16036773
linear,k5,r4,3,D,0.15953422
linear,k5,r4,3,G,0.16055723
linear,k5,r4,4,C,0.16161782
linear,k5,r4,4,E,0.15812269
linear,k5,r4,4,F,0.15791483
linear,k5,r4,4,D,0.15885684
linear,k5,r4,4,G,0.16087288
linear,k5,r4,5,C,0.16247854
linear,k5,r4,5,E,0.16325611
linear,k5,r4,5,F,0.1608094
linear,k5,r4,5,D,0.1597529
linear,k5,r4,5,G,0.16157734
linear,k5,r7,0,C,0.1600324
linear,k5,r7,0,E,0.16028064
linear,k5,r7,0,F,0.16063096
linear,k5,r7,0,D,0.1588762
linear,k5,r7,0,G,0.16000593
linear,k5,r7,1,C,0.15865985
linear,k5,r7,1,E,0.1610641
linear,k5,r7,1,F,0.16001844
linear,k5,r7,1,D,0.16039093
linear,k5,r7,1,G,0.16249198
linear,k5,r7,2,C,0.16138184
linear,k5,r7,2,E,0.16078396
linear,k5,r7,2,F,0.16192897
linear,k5,r7,2,D,0.15911987
linear,k5,r7,2,G,0.15967849
linear,k5,r7,3,C,0.16223371
linear,k5,r7,3,E,0.15867937
linear,k5,r7,3,F,0.16062957
linear,k5,r7,3,D,0.16123073
linear,k5,r7,3,G,0.16029716
linear,k5,r7,4,C,0.15845746
linear,k5,r7,4,E,0.15972492
linear,k5,r7,4,F,0.15871097
linear,k5,r7,4,D,0.15883943
linear,k5,r7,4,G,0.15947106
linear,k5,r7,5,C,0.15932366
linear,k5,r7,5,E,0.15906797
linear,k5,r7,5,F,0.1606641
linear,k5,r7,5,D,0.1578302
linear,k5,r7,5,G,0.15895872
linear,k5,r2,0,C,0.1603729
linear,k5,r2,0,E,0.1597453
linear,k5,r2,0,F,0.15762034
linear,k5,r2,0,D,0.16021974
linear,k5,r2,0,G,0.16123334
linear,k5,r2,1,C,0.15900098
linear,k5,r2,1,E,0.16231704
linear,k5,r2,1,F,0.15768778
linear,k5,r2,1,D,0.15915692
linear,k5,r2,1,G,0.16004205
linear,k5,r2,2,C,0.15950157
