model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
gb,k5,r6,5,F,0.16035777
gb,k5,r6,5,C,0.1582277
gb,k5,r6,5,D,0.15820928
gb,k5,r6,5,G,0.15871668
gb,k5,r4,0,E,0.15942545
gb,k5,r4,0,F,0.16147026
gb,k5,r4,0,C,0.16103543
gb,k5,r4,0,D,0.15980394
gb,k5,r4,0,G,0.16003047
gb,k5,r4,1,E,0.16073537
gb,k5,r4,1,F,0.15841402
gb,k5,r4,1,C,0.15994869
gb,k5,r4,1,D,0.15842307
gb,k5,r4,1,G,0.15803449
gb,k5,r4,2,E,0.1603701
gb,k5,r4,2,F,0.16059609
gb,k5,r4,2,C,0.16320446
gb,k5,r4,2,D,0.16092989
gb,k5,r4,2,G,0.16199131
gb,k5,r4,3,E,0.15945755
gb,k5,r4,3,F,0.16036773
gb,k5,r4,3,C,0.16043201
gb,k5,r4,3,D,0.15953422
gb,k5,r4,3,G,0.16055723
gb,k5,r4,4,E,0.15812269
gb,k5,r4,4,F,0.15791483
gb,k5,r4,4,C,0.16161782
gb,k5,r4,4,D,0.15885684
gb,k5,r4,4,G,0.16087288
gb,k5,r4,5,E,0.16325611
gb,k5,r4,5,F,0.1608094
gb,k5,r4,5,C,0.16247854
gb,k5,r4,5,D,0.1597529
gb,k5,r4,5,G,0.16157734
linear,k0,r0,0,E,0.033321153
linear,k0,r0,0,F,0.0009059278
linear,k0,r0,0,C,0.029822513
linear,k0,r0,0,D,0.113561615
linear,k0,r0,0,G,0.09997083
linear,k0,r0,1,E,0.17604595
linear,k0,r0,1,F,0.02096456
linear,k0,r0,1,C,0.14656663
linear,k0,r0,1,D,0.037673164
linear,k0,r0,1,G,0.1219203
linear,k0,r0,2,E,0.023225624
linear,k0,r0,2,F,0.011164569
linear,k0,r0,2,C,0.09611891
linear,k0,r0,2,D,0.08424418
linear,k0,r0,2,G,0.07068165
linear,k0,r0,3,E,0.03369187
linear,k0,r0,3,F,0.011814398
linear,k0,r0,3,C,0.029885465
linear,k0,r0,3,D,0.08534302
linear,k0,r0,3,G,0.089679465
linear,k0,r0,4,E,0.0103435125
linear,k0,r0,4,F,0.122210406
linear,k0,r0,4,C,0.019630793
linear,k0,r0,4,D,0.0077043874
linear,k0,r0,4,G,0.13756621
linear,k0,r0,5,E,0.016521301
linear,k0,r0,5,F,0.058761384
linear,k0,r0,5,C,0.0057224794
linear,k0,r0,5,D,0.020496713
linear,k0,r0,5,G,0.12907268
linear,k0,r5,0,E,0.20926572
linear,k0,r5,0,F,0.13767095
linear,k0,r5,0,C,0.065953836
linear,k0,r5,0,D,0.018516796
linear,k0,r5,0,G,0.026887167
linear,k0,r5,1,E,0.103807
linear,k0,r5,1,F,0.083634384
linear,k0,r5,1,C,0.15820572
linear,k0,r5,1,D,0.0007388553
linear,k0,r5,1,G,0.080022685
linear,k0,r5,2,E,0.03706935
linear,k0,r5,2,F,0.057612713
linear,k0,r5,2,C,0.018834224
linear,k0,r5,2,D,0.0026267162
linear,k0,r5,2,G,0.0884459
linear,k0,r5,3,E,0.10333085
linear,k0,r5,3,F,0.07708268
linear,k0,r5,3,C,0.097211346
linear,k0,r5,3,D,0.16658758
linear,k0,r5,3,G,0.10435043
linear,k0,r5,4,E,0.008586517
linear,k0,r5,4,F,0.0071242736
linear,k0,r5,4,C,0.026050717
linear,k0,r5,4,D,0.13546696
linear,k0,r5,4,G,0.012230428
linear,k0,r5,5,E,0.017312061
linear,k0,r5,5,F,0.06437873
linear,k0,r5,5,C,0.03099595
linear,k0,r5,5,D,0.04597736
linear,k0,r5,5,G,0.107806295
linear,k0,r6,0,E,0.13148381
linear,k0,r6,0,F,0.018978441
linear,k0,r6,0,C,0.049720168
linear,k0,r6,0,D,0.058258403
linear,k0,r6,0,G,0.0003021555
linear,k0,r6,1,E,0.008547694
linear,k0,r6,1,F,0.01722625
linear,k0,r6,1,C,0.08781884
linear,k0,r6,1,D,0.06583562
linear,k0,r6,1,G,0.13637103
linear,k0,r6,2,E,3.5414512e-05
linear,k0,r6,2,F,0.08763305
linear,k0,r6,2,C,0.18801641
linear,k0,r6,2,D,0.12751746
linear,k0,r6,2,G,0.11889264
linear,k0,r6,3,E,0.13864918
linear,k0,r6,3,F,0.08303561
linear,k0,r6,3,C,0.13616036
linear,k0,r6,3,D,0.15027681
linear,k0,r6,3,G,0.0148428455
linear,k0,r6,4,E,0.07746369
linear,k0,r6,4,F,0.0032816776
linear,k0,r6,4,C,0.11486473
linear,k0,r6,4,D,0.12526044
linear,k0,r6,4,G,0.14234586
linear,k0,r6,5,E,0.011696366
linear,k0,r6,5,F,0.09058597
linear,k0,r6,5,C,0.00082959386
linear,k0,r6,5,D,0.07446305
linear,k0,r6,5,G,0.028331894
linear,k0,r4,0,E,0.031086477
linear,k0,r4,0,F,0.08901338
linear,k0,r4,0,C,0.032262083
linear,k0,r4,0,D,0.04232037
linear,k0,r4,0,G,0.087184906
linear,k0,r4,1,E,0.09087613
linear,k0,r4,1,F,0.11507605
linear,k0,r4,1,C,0.18132819
linear,k0,r4,1,D,0.017186211
linear,k0,r4,1,G,0.054427084
linear,k0,r4,2,E,0.07103872
linear,k0,r4,2,F,0.07341272
linear,k0,r4,2,C,0.050104234
linear,k0,r4,2,D,0.085438356
linear,k0,r4,2,G,0.025826493
linear,k0,r4,3,E,0.10029189
linear,k0,r4,3,F,0.005446962
linear,k0,r4,3,C,0.05855532
linear,k0,r4,3,D,0.16317853
linear,k0,r4,3,G,0.045568902
linear,k0,r4,4,E,0.13144732
linear,k0,r4,4,F,0.13490942
linear,k0,r4,4,C,0.024949523
linear,k0,r4,4,D,0.07381185
linear,k0,r4,4,G,0.13250613
linear,k0,r4,5,E,0.090680376
linear,k0,r4,5,F,0.13541605
linear,k0,r4,5,C,0.0410146
linear,k0,r4,5,D,0.025168866
linear,k0,r4,5,G,0.123756126
linear,k1,r0,0,E,0.072474636
linear,k1,r0,0,F,0.07904756
linear,k1,r0,0,C,0.06898957
linear,k1,r0,0,D,0.06262658
linear,k1,r0,0,G,0.07207204
linear,k1,r0,1,E,0.10957023
linear,k1,r0,1,F,0.11089169
linear,k1,r0,1,C,0.099944234
linear,k1,r0,1,D,0.11134657
linear,k1,r0,1,G,0.14252236
linear,k1,r0,2,E,0.054089386
linear,k1,r0,2,F,0.09624714
linear,k1,r0,2,C,0.06971639
linear,k1,r0,2,D,0.10765084
linear,k1,r0,2,G,0.052148893
linear,k1,r0,3,E,0.14587365
linear,k1,r0,3,F,0.10912472
linear,k1,r0,3,C,0.15471792
linear,k1,r0,3,D,0.118994206
linear,k1,r0,3,G,0.11034477
linear,k1,r0,4,E,0.058726355
linear,k1,r0,4,F,0.06343503
linear,k1,r0,4,C,0.06806648
linear,k1,r0,4,D,0.043095544
linear,k1,r0,4,G,0.023189116
linear,k1,r0,5,E,0.10888051
linear,k1,r0,5,F,0.06615981
linear,k1,r0,5,C,0.078429975
linear,k1,r0,5,D,0.12869467
linear,k1,r0,5,G,0.09108585
linear,k1,r5,0,E,0.05193445
linear,k1,r5,0,F,0.07497459
linear,k1,r5,0,C,0.04848569
linear,k1,r5,0,D,0.039976567
linear,k1,r5,0,G,0.050787468
linear,k1,r5,1,E,0.071880594
linear,k1,r5,1,F,0.08298298
linear,k1,r5,1,C,0.1001442
linear,k1,r5,1,D,0.063869536
linear,k1,r5,1,G,0.08377194
linear,k1,r5,2,E,0.080608204
linear,k1,r5,2,F,0.1069403
linear,k1,r5,2,C,0.07927193
linear,k1,r5,2,D,0.080494195
linear,k1,r5,2,G,0.10071005
linear,k1,r5,3,E,0.102472074
linear,k1,r5,3,F,0.074084766
linear,k1,r5,3,C,0.09759834
linear,k1,r5,3,D,0.095189616
linear,k1,r5,3,G,0.110313125
linear,k1,r5,4,E,0.13408011
linear,k1,r5,4,F,0.1764243
linear,k1,r5,4,C,0.116252795
linear,k1,r5,4,D,0.10242636
linear,k1,r5,4,G,0.14404911
linear,k1,r5,5,E,0.10770768
linear,k1,r5,5,F,0.07470082
linear,k1,r5,5,C,0.088506095
linear,k1,r5,5,D,0.070225455
linear,k1,r5,5,G,0.09884234
linear,k1,r6,0,E,0.09100707
linear,k1,r6,0,F,0.12786052
linear,k1,r6,0,C,0.1357587
linear,k1,r6,0,D,0.13494647
linear,k1,r6,0,G,0.083543375
linear,k1,r6,1,E,0.06264669
linear,k1,r6,1,F,0.07342528
linear,k1,r6,1,C,0.05338197
linear,k1,r6,1,D,0.060784437
linear,k1,r6,1,G,0.050696306
linear,k1,r6,2,E,0.09518846
linear,k1,r6,2,F,0.10247735
linear,k1,r6,2,C,0.07107714
linear,k1,r6,2,D,0.13042106
linear,k1,r6,2,G,0.07982081
linear,k1,r6,3,E,0.07931938
linear,k1,r6,3,F,0.13950396
linear,k1,r6,3,C,0.12396603
linear,k1,r6,3,D,0.1266287
linear,k1,r6,3,G,0.13473175
linear,k1,r6,4,E,0.06478154
linear,k1,r6,4,F,0.040970616
linear,k1,r6,4,C,0.06601004
linear,k1,r6,4,D,0.08117121
linear,k1,r6,4,G,0.05470313
linear,k1,r6,5,E,0.115785256
linear,k1,r6,5,F,0.077410236
linear,k1,r6,5,C,0.07092183
linear,k1,r6,5,D,0.09554918
linear,k1,r6,5,G,0.078708366
linear,k1,r4,0,E,0.1031584
linear,k1,r4,0,F,0.07731339
linear,k1,r4,0,C,0.096530855
linear,k1,r4,0,D,0.10950439
linear,k1,r4,0,G,0.07805915
linear,k1,r4,1,E,0.09974513
linear,k1,r4,1,F,0.13470794
linear,k1,r4,1,C,0.10676661
linear,k1,r4,1,D,0.13634244
linear,k1,r4,1,G,0.12712188
linear,k1,r4,2,E,0.053323314
linear,k1,r4,2,F,0.07492434
linear,k1,r4,2,C,0.082977705
linear,k1,r4,2,D,0.061289232
linear,k1,r4,2,G,0.07676639
linear,k1,r4,3,E,0.07650548
linear,k1,r4,3,F,0.04344239
linear,k1,r4,3,C,0.065130465
linear,k1,r4,3,D,0.056157045
linear,k1,r4,3,G,0.061077468
linear,k1,r4,4,E,0.110554904
linear,k1,r4,4,F,0.14339899
linear,k1,r4,4,C,0.18929905
linear,k1,r4,4,D,0.1934212
linear,k1,r4,4,G,0.16645493
linear,k1,r4,5,E,0.13419217
linear,k1,r4,5,F,0.058109
linear,k1,r4,5,C,0.075272515
linear,k1,r4,5,D,0.09539128
linear,k1,r4,5,G,0.10996454
linear,k2,r0,0,E,0.13877743
linear,k2,r0,0,F,0.13661143
linear,k2,r0,0,C,0.1376478
linear,k2,r0,0,D,0.12849073
linear,k2,r0,0,G,0.14026684
linear,k2,r0,1,E,0.11307411
linear,k2,r0,1,F,0.1095315
linear,k2,r0,1,C,0.12434921
linear,k2,r0,1,D,0.12287307
linear,k2,r0,1,G,0.12958996
linear,k2,r0,2,E,0.099254355
linear,k2,r0,2,F,0.09909557
linear,k2,r0,2,C,0.09641168
linear,k2,r0,2,D,0.09321973
linear,k2,r0,2,G,0.092354104
linear,k2,r0,3,E,0.13602224
linear,k2,r0,3,F,0.11447654
linear,k2,r0,3,C,0.107168116
linear,k2,r0,3,D,0.11545734
linear,k2,r0,3,G,0.14479113
linear,k2,r0,4,E,0.09108577
linear,k2,r0,4,F,0.086877756
linear,k2,r0,4,C,0.091459736
linear,k2,r0,4,D,0.08470762
linear,k2,r0,4,G,0.07962354
linear,k2,r0,5,E,0.14845192
linear,k2,r0,5,F,0.12330016
linear,k2,r0,5,C,0.13966073
linear,k2,r0,5,D,0.15001054
linear,k2,r0,5,G,0.14063092
linear,k2,r5,0,E,0.13477527
linear,k2,r5,0,F,0.1427865
linear,k2,r5,0,C,0.13085921
linear,k2,r5,0,D,0.13889259
linear,k2,r5,0,G,0.14099532
linear,k2,r5,1,E,0.09865984
linear,k2,r5,1,F,0.11224351
linear,k2,r5,1,C,0.09867181
linear,k2,r5,1,D,0.10684088
linear,k2,r5,1,G,0.091497354
linear,k2,r5,2,E,0.1335074
linear,k2,r5,2,F,0.1274666
linear,k2,r5,2,C,0.13000317
linear,k2,r5,2,D,0.13139996
linear,k2,r5,2,G,0.13760364
linear,k2,r5,3,E,0.11933337
linear,k2,r5,3,F,0.11911115
linear,k2,r5,3,C,0.10923367
linear,k2,r5,3,D,0.11331454
linear,k2,r5,3,G,0.12545933
linear,k2,r5,4,E,0.10261356
linear,k2,r5,4,F,0.09334497
linear,k2,r5,4,C,0.10207109
linear,k2,r5,4,D,0.09424279
linear,k2,r5,4,G,0.0957691
linear,k2,r5,5,E,0.11243436
linear,k2,r5,5,F,0.11473139
linear,k2,r5,5,C,0.10743258
linear,k2,r5,5,D,0.106540866
linear,k2,r5,5,G,0.124353506
linear,k2,r6,0,E,0.09463264
linear,k2,r6,0,F,0.095012836
linear,k2,r6,0,C,0.09688755
linear,k2,r6,0,D,0.0926736
linear,k2,r6,0,G,0.08806976
linear,k2,r6,1,E,0.13746136
linear,k2,r6,1,F,0.1612443
linear,k2,r6,1,C,0.13830064
linear,k2,r6,1,D,0.14484482
linear,k2,r6,1,G,0.15062463
linear,k2,r6,2,E,0.11518956
linear,k2,r6,2,F,0.12077733
linear,k2,r6,2,C,0.12214079
linear,k2,r6,2,D,0.107982695
linear,k2,r6,2,G,0.13172099
linear,k2,r6,3,E,0.09952985
linear,k2,r6,3,F,0.11196777
linear,k2,r6,3,C,0.091464244
linear,k2,r6,3,D,0.10064931
linear,k2,r6,3,G,0.09642524
linear,k2,r6,4,E,0.08267517
linear,k2,r6,4,F,0.078748204
linear,k2,r6,4,C,0.078543894
linear,k2,r6,4,D,0.06736592
linear,k2,r6,4,G,0.07350801
linear,k2,r6,5,E,0.14590803
linear,k2,r6,5,F,0.1383519
linear,k2,r6,5,C,0.16783874
linear,k2,r6,5,D,0.16749065
linear,k2,r6,5,G,0.16087328
linear,k2,r4,0,E,0.15536964
linear,k2,r4,0,F,0.16401389
linear,k2,r4,0,C,0.16767648
linear,k2,r4,0,D,0.15664569
linear,k2,r4,0,G,0.17385076
linear,k2,r4,1,E,0.099364966
linear,k2,r4,1,F,0.08226561
linear,k2,r4,1,C,0.09261873
linear,k2,r4,1,D,0.1024604
linear,k2,r4,1,G,0.077354595
linear,k2,r4,2,E,0.08852897
linear,k2,r4,2,F,0.09278736
linear,k2,r4,2,C,0.095003754
linear,k2,r4,2,D,0.086686015
linear,k2,r4,2,G,0.08185855
linear,k2,r4,3,E,0.14571239
linear,k2,r4,3,F,0.13450453
linear,k2,r4,3,C,0.12550269
linear,k2,r4,3,D,0.12978366
linear,k2,r4,3,G,0.13629119
linear,k2,r4,4,E,0.066129506
linear,k2,r4,4,F,0.05859176
linear,k2,r4,4,C,0.06306026
linear,k2,r4,4,D,0.06725483
linear,k2,r4,4,G,0.05965517
linear,k2,r4,5,E,0.12695363
linear,k2,r4,5,F,0.121760905
linear,k2,r4,5,C,0.108473025
linear,k2,r4,5,D,0.12553114
linear,k2,r4,5,G,0.119302206
linear,k3,r0,0,E,0.09097365
linear,k3,r0,0,F,0.0889914
linear,k3,r0,0,C,0.09164093
linear,k3,r0,0,D,0.09267289
linear,k3,r0,0,G,0.091169536
linear,k3,r0,1,E,0.15226516
linear,k3,r0,1,F,0.15505579
linear,k3,r0,1,C,0.15622042
linear,k3,r0,1,D,0.15431005
linear,k3,r0,1,G,0.16133824
linear,k3,r0,2,E,0.10952197
linear,k3,r0,2,F,0.111694574
linear,k3,r0,2,C,0.11087183
linear,k3,r0,2,D,0.11016418
linear,k3,r0,2,G,0.11734483
linear,k3,r0,3,E,0.13755172
linear,k3,r0,3,F,0.14151023
linear,k3,r0,3,C,0.1350093
linear,k3,r0,3,D,0.1464679
linear,k3,r0,3,G,0.14208008
linear,k3,r0,4,E,0.13618466
linear,k3,r0,4,F,0.13631399
linear,k3,r0,4,C,0.1423463
linear,k3,r0,4,D,0.14193022
linear,k3,r0,4,G,0.14043754
linear,k3,r0,5,E,0.10731495
linear,k3,r0,5,F,0.115850724
linear,k3,r0,5,C,0.11036955
linear,k3,r0,5,D,0.10495051
linear,k3,r0,5,G,0.1077522
linear,k3,r5,0,E,0.12900586
linear,k3,r5,0,F,0.13300303
linear,k3,r5,0,C,0.12328687
linear,k3,r5,0,D,0.12935369
linear,k3,r5,0,G,0.12583572
linear,k3,r5,1,E,0.14720415
linear,k3,r5,1,F,0.14670463
linear,k3,r5,1,C,0.14286245
linear,k3,r5,1,D,0.14959389
linear,k3,r5,1,G,0.14465357
linear,k3,r5,2,E,0.0911612
linear,k3,r5,2,F,0.090675354
linear,k3,r5,2,C,0.09410321
linear,k3,r5,2,D,0.09101309
linear,k3,r5,2,G,0.09500237
linear,k3,r5,3,E,0.10872602
linear,k3,r5,3,F,0.10923587
linear,k3,r5,3,C,0.11386125
linear,k3,r5,3,D,0.10819818
linear,k3,r5,3,G,0.11360193
linear,k3,r5,4,E,0.14493269
linear,k3,r5,4,F,0.14507622
linear,k3,r5,4,C,0.14172003
linear,k3,r5,4,D,0.14364411
linear,k3,r5,4,G,0.15158056
linear,k3,r5,5,E,0.13920385
linear,k3,r5,5,F,0.14080767
linear,k3,r5,5,C,0.13499677
linear,k3,r5,5,D,0.14208278
linear,k3,r5,5,G,0.13352957
linear,k3,r6,0,E,0.11813042
linear,k3,r6,0,F,0.12669839
linear,k3,r6,0,C,0.121520884
linear,k3,r6,0,D,0.12868898
linear,k3,r6,0,G,0.124402404
linear,k3,r6,1,E,0.10162495
linear,k3,r6,1,F,0.11003372
linear,k3,r6,1,C,0.10379418
linear,k3,r6,1,D,0.10315618
linear,k3,r6,1,G,0.108725436
linear,k3,r6,2,E,0.1296707
linear,k3,r6,2,F,0.12994179
linear,k3,r6,2,C,0.12067155
linear,k3,r6,2,D,0.124747604
linear,k3,r6,2,G,0.12589344
linear,k3,r6,3,E,0.12344046
linear,k3,r6,3,F,0.12201211
linear,k3,r6,3,C,0.12753512
linear,k3,r6,3,D,0.123470664
linear,k3,r6,3,G,0.12757793
linear,k3,r6,4,E,0.1191421
linear,k3,r6,4,F,0.12462408
linear,k3,r6,4,C,0.12587795
linear,k3,r6,4,D,0.11854388
linear,k3,r6,4,G,0.11850432
linear,k3,r6,5,E,0.14260612
linear,k3,r6,5,F,0.13641131
linear,k3,r6,5,C,0.13533634
linear,k3,r6,5,D,0.13375689
linear,k3,r6,5,G,0.14260349
linear,k3,r4,0,E,0.13025202
linear,k3,r4,0,F,0.122218914
linear,k3,r4,0,C,0.12678258
linear,k3,r4,0,D,0.13468003
linear,k3,r4,0,G,0.12959614
linear,k3,r4,1,E,0.09235705
linear,k3,r4,1,F,0.09250446
linear,k3,r4,1,C,0.084659085
linear,k3,r4,1,D,0.09572091
linear,k3,r4,1,G,0.09022319
linear,k3,r4,2,E,0.1456046
linear,k3,r4,2,F,0.14478931
linear,k3,r4,2,C,0.14858373
linear,k3,r4,2,D,0.14342071
linear,k3,r4,2,G,0.14471959
linear,k3,r4,3,E,0.11298052
linear,k3,r4,3,F,0.11431519
linear,k3,r4,3,C,0.119852625
linear,k3,r4,3,D,0.120938316
linear,k3,r4,3,G,0.109653
linear,k3,r4,4,E,0.13553265
linear,k3,r4,4,F,0.1334711
linear,k3,r4,4,C,0.12928748
linear,k3,r4,4,D,0.12990849
linear,k3,r4,4,G,0.12536594
linear,k3,r4,5,E,0.16136386
linear,k3,r4,5,F,0.15777156
linear,k3,r4,5,C,0.16341683
linear,k3,r4,5,D,0.16510154
linear,k3,r4,5,G,0.15303686
linear,k4,r0,0,E,0.15315954
linear,k4,r0,0,F,0.15176724
linear,k4,r0,0,C,0.15333271
linear,k4,r0,0,D,0.15683833
linear,k4,r0,0,G,0.15339124
linear,k4,r0,1,E,0.14143422
linear,k4,r0,1,F,0.14165804
linear,k4,r0,1,C,0.13751301
linear,k4,r0,1,D,0.14150539
linear,k4,r0,1,G,0.14305468
linear,k4,r0,2,E,0.12433119
linear,k4,r0,2,F,0.12740548
linear,k4,r0,2,C,0.12596503
linear,k4,r0,2,D,0.12622356
linear,k4,r0,2,G,0.1279358
linear,k4,r0,3,E,0.12549894
linear,k4,r0,3,F,0.12810574
linear,k4,r0,3,C,0.12609401
linear,k4,r0,3,D,0.12383191
linear,k4,r0,3,G,0.1271665
linear,k4,r0,4,E,0.153982
linear,k4,r0,4,F,0.15323386
linear,k4,r0,4,C,0.15389088
linear,k4,r0,4,D,0.15313567
linear,k4,r0,4,G,0.15627757
linear,k4,r0,5,E,0.13749194
linear,k4,r0,5,F,0.14241926
linear,k4,r0,5,C,0.14153613
linear,k4,r0,5,D,0.13905703
linear,k4,r0,5,G,0.14221583
linear,k4,r5,0,E,0.1500247
linear,k4,r5,0,F,0.14862189
linear,k4,r5,0,C,0.1489636
linear,k4,r5,0,D,0.15044516
linear,k4,r5,0,G,0.15000089
linear,k4,r5,1,E,0.14908895
linear,k4,r5,1,F,0.14724816
linear,k4,r5,1,C,0.14900237
linear,k4,r5,1,D,0.14777815
linear,k4,r5,1,G,0.1498048
linear,k4,r5,2,E,0.16426058
linear,k4,r5,2,F,0.16517843
linear,k4,r5,2,C,0.16324463
linear,k4,r5,2,D,0.16185604
linear,k4,r5,2,G,0.1629609
linear,k4,r5,3,E,0.13476902
linear,k4,r5,3,F,0.13188878
linear,k4,r5,3,C,0.1360496
linear,k4,r5,3,D,0.13543259
linear,k4,r5,3,G,0.13750103
linear,k4,r5,4,E,0.14875731
linear,k4,r5,4,F,0.14669737
linear,k4,r5,4,C,0.1502026
linear,k4,r5,4,D,0.14977372
linear,k4,r5,4,G,0.14909688
linear,k4,r5,5,E,0.15272835
linear,k4,r5,5,F,0.15078707
linear,k4,r5,5,C,0.15015459
linear,k4,r5,5,D,0.14746885
linear,k4,r5,5,G,0.14952756
linear,k4,r6,0,E,0.14225419
linear,k4,r6,0,F,0.14732099
linear,k4,r6,0,C,0.14568083
linear,k4,r6,0,D,0.14739306
linear,k4,r6,0,G,0.14558353
linear,k4,r6,1,E,0.15749858
linear,k4,r6,1,F,0.15829417
linear,k4,r6,1,C,0.15889513
linear,k4,r6,1,D,0.15651314
linear,k4,r6,1,G,0.1633927
linear,k4,r6,2,E,0.1450586
linear,k4,r6,2,F,0.14469294
linear,k4,r6,2,C,0.14503947
linear,k4,r6,2,D,0.14444378
linear,k4,r6,2,G,0.14836353
linear,k4,r6,3,E,0.16051766
linear,k4,r6,3,F,0.15612212
linear,k4,r6,3,C,0.160447
linear,k4,r6,3,D,0.15733317
linear,k4,r6,3,G,0.15903577
linear,k4,r6,4,E,0.11290211
linear,k4,r6,4,F,0.11243097
linear,k4,r6,4,C,0.10988129
linear,k4,r6,4,D,0.112209626
linear,k4,r6,4,G,0.111073986
linear,k4,r6,5,E,0.14817894
linear,k4,r6,5,F,0.14764935
linear,k4,r6,5,C,0.14824317
linear,k4,r6,5,D,0.14525987
linear,k4,r6,5,G,0.14633755
linear,k4,r4,0,E,0.14169563
linear,k4,r4,0,F,0.14176972
linear,k4,r4,0,C,0.13875227
linear,k4,r4,0,D,0.14380376
linear,k4,r4,0,G,0.13941629
linear,k4,r4,1,E,0.13076578
linear,k4,r4,1,F,0.12968414
linear,k4,r4,1,C,0.1298649
linear,k4,r4,1,D,0.12961715
linear,k4,r4,1,G,0.12488993
linear,k4,r4,2,E,0.15667216
linear,k4,r4,2,F,0.15440327
linear,k4,r4,2,C,0.15591712
linear,k4,r4,2,D,0.15364446
linear,k4,r4,2,G,0.15482123
linear,k4,r4,3,E,0.15181711
linear,k4,r4,3,F,0.1565644
linear,k4,r4,3,C,0.15350787
linear,k4,r4,3,D,0.15862757
linear,k4,r4,3,G,0.15486282
linear,k4,r4,4,E,0.12724993
linear,k4,r4,4,F,0.12564297
linear,k4,r4,4,C,0.1267459
linear,k4,r4,4,D,0.12667933
linear,k4,r4,4,G,0.12617344
linear,k4,r4,5,E,0.14307721
linear,k4,r4,5,F,0.14553156
linear,k4,r4,5,C,0.14041628
linear,k4,r4,5,D,0.13956887
linear,k4,r4,5,G,0.14162238
linear,k5,r0,0,E,0.15717486
linear,k5,r0,0,F,0.1574875
linear,k5,r0,0,C,0.15553632
linear,k5,r0,0,D,0.15732656
linear,k5,r0,0,G,0.15808539
linear,k5,r0,1,E,0.15573877
linear,k5,r0,1,F,0.15396504
linear,k5,r0,1,C,0.15664808
linear,k5,r0,1,D,0.15463153
linear,k5,r0,1,G,0.15543249
linear,k5,r0,2,E,0.15669744
linear,k5,r0,2,F,0.15674774
linear,k5,r0,2,C,0.15803301
linear,k5,r0,2,D,0.15675612
linear,k5,r0,2,G,0.15939766
linear,k5,r0,3,E,0.15735409
linear,k5,r0,3,F,0.15764879
linear,k5,r0,3,C,0.15512042
linear,k5,r0,3,D,0.15759604
linear,k5,r0,3,G,0.15667509
linear,k5,r0,4,E,0.15631898
linear,k5,r0,4,F,0.15830469
linear,k5,r0,4,C,0.15687385
linear,k5,r0,4,D,0.15858613
linear,k5,r0,4,G,0.15619813
linear,k5,r0,5,E,0.1558392
linear,k5,r0,5,F,0.15701821
linear,k5,r0,5,C,0.15719517
linear,k5,r0,5,D,0.15809567
linear,k5,r0,5,G,0.15801354
linear,k5,r5,0,E,0.16415708
linear,k5,r5,0,F,0.16695975
linear,k5,r5,0,C,0.16485131
linear,k5,r5,0,D,0.16322483
linear,k5,r5,0,G,0.16201352
linear,k5,r5,1,E,0.16174509
linear,k5,r5,1,F,0.16384435
linear,k5,r5,1,C,0.16394417
linear,k5,r5,1,D,0.16525127
linear,k5,r5,1,G,0.16225235
linear,k5,r5,2,E,0.16533077
linear,k5,r5,2,F,0.16480541
linear,k5,r5,2,C,0.16269039
linear,k5,r5,2,D,0.16244838
linear,k5,r5,2,G,0.1644452
linear,k5,r5,3,E,0.16377246
linear,k5,r5,3,F,0.16314065
linear,k5,r5,3,C,0.16210265
linear,k5,r5,3,D,0.16548887
linear,k5,r5,3,G,0.16418588
linear,k5,r5,4,E,0.16510412
linear,k5,r5,4,F,0.16442256
linear,k5,r5,4,C,0.16272724
linear,k5,r5,4,D,0.16523066
linear,k5,r5,4,G,0.16564573
linear,k5,r5,5,E,0.16062114
linear,k5,r5,5,F,0.16004857
linear,k5,r5,5,C,0.16362005
linear,k5,r5,5,D,0.16218643
linear,k5,r5,5,G,0.16317666
linear,k5,r6,0,E,0.15880866
linear,k5,r6,0,F,0.15812626
linear,k5,r6,0,C,0.16052163
linear,k5,r6,0,D,0.15999271
linear,k5,r6,0,G,0.1606953
linear,k5,r6,1,E,0.15847407
linear,k5,r6,1,F,0.15837145
linear,k5,r6,1,C,0.15900068
linear,k5,r6,1,D,0.16106898
linear,k5,r6,1,G,0.15765725
linear,k5,r6,2,E,0.15853973
linear,k5,r6,2,F,0.1571785
linear,k5,r6,2,C,0.15805292
linear,k5,r6,2,D,0.1560276
linear,k5,r6,2,G,0.15705058
linear,k5,r6,3,E,0.15552501
linear,k5,r6,3,F,0.16044258
linear,k5,r6,3,C,0.1587892
linear,k5,r6,3,D,0.15916333
linear,k5,r6,3,G,0.15800904
linear,k5,r6,4,E,0.15713085
linear,k5,r6,4,F,0.15763146
linear,k5,r6,4,C,0.15851134
linear,k5,r6,4,D,0.15804416
linear,k5,r6,4,G,0.1573045
linear,k5,r6,5,E,0.15813966
linear,k5,r6,5,F,0.16035777
linear,k5,r6,5,C,0.1582277
linear,k5,r6,5,D,0.15820928
linear,k5,r6,5,G,0.15871668
linear,k5,r4,0,E,0.15942545
linear,k5,r4,0,F,0.16147026
linear,k5,r4,0,C,0.16103543
linear,k5,r4,0,D,0.15980394
linear,k5,r4,0,G,0.16003047
linear,k5,r4,1,E,0.16073537
linear,k5,r4,1,F,0.15841402
linear,k5,r4,1,C,0.15994869
linear,k5,r4,1,D,0.15842307
linear,k5,r4,1,G,0.15803449
